object_id,Repair and Restoration_tenders_awarded_value
02-023-00003,825560.07
02-024-02123,7478106.0
02-024-02127,975234.0
02-024-02128,1588128.0
02-026-00014,286449786.0
02-027-00027,1000734.0
02-027-00029,2300000.0
02-028-02856,54540000.0
02-028-02857,15730518.35
02-028-02858,834132.0
02-028-02859,2169388.9
02-029-00065,2297221.0
02-029-00069,17655190.0
02-030-02106,510999.0
02-031-00061,252961.0
02-031-00062,16560853.0
02-031-00063,791594.0
02-032-00048,343026.0
02-032-00050,203572492.0
02-033-00037,10888420.0
02-033-00038,647353.0
02-033-00043,1112859.0
02-033-00047,858303.0
