object_id,Repair and Restoration_tenders_awarded_value
02-023-00003,18714989.0
02-024-02110,0.0
02-024-02116,1748189.0
02-024-02119,2926795.0
02-024-02122,9559838.0
02-024-02123,57581191.98
02-024-02127,57180700.0
02-024-02128,559315.0
02-024-02129,0.0
02-028-02855,62092916.0
02-028-02858,2351555.0
02-029-00066,64333656.0
02-029-00068,2446504.0
02-029-00069,9361183.0
02-030-02106,6732000.0
02-031-00058,8106503.1
02-031-00062,10867419.4
02-031-00063,3182649.0
02-032-00050,12382280.0
02-032-00053,229195.0
02-032-01637,18277588.0
