object_id,Repair and Restoration_tenders_awarded_value
02-023-00001,1747048.0
02-023-00003,60711958.0
02-023-00005,809393.0
02-023-00008,3687336.0
02-024-02123,5039189.0
02-026-00014,7164086.0
02-026-00017,16101620.0
02-027-00027,27078877.0
02-027-00029,1943805.5
02-028-02856,584907.76
02-029-00065,4159546.0
02-029-00069,15043899.0
02-030-02106,1180475.0
02-030-02109,28970599.0
02-031-00059,902372.0
02-031-00062,4831808.2
02-031-00064,1304395.0
02-032-00048,3786263.0
02-032-00050,3495016.0
02-032-00053,4475468.0
02-032-00055,5695031.0
02-032-01637,34227194.4
02-033-00038,26434905.0
