object_id,Repair and Restoration_tenders_awarded_value
02-023-00006,2009834.28
02-024-02116,39288131.41
02-024-02122,4730757.0
02-024-02123,63336929.0
02-024-02128,54016935.0
02-027-00026,51047337.3
02-027-00027,1296288.0
02-027-00031,78016901.0
02-028-02857,797042.91
02-028-02859,3796586.04
02-029-00066,3822000.0
02-029-00069,29754000.0
02-030-02104,4409550.0
02-030-02106,1985215.0
02-032-00048,344195.0
02-032-00050,993701.75
02-032-00053,170252.0
02-033-00035,2383483.0
02-033-00037,5553458.0
02-033-00038,614731.0
02-033-00043,435917.0
02-033-00047,444777.0
