object_id,Repair and Restoration_tenders_awarded_value
02-023-00003,17410306.33
02-023-00008,46590729.0
02-024-02122,1272130.0
02-024-02123,21321491.0
02-026-00012,3046166.0
02-026-00015,1250952.0
02-027-00028,1092627.5
02-027-00031,0.0
02-028-02854,2486237.75
02-028-02856,2397866.2
02-028-02858,2444230.9
02-028-02859,15418812.0
02-029-00065,6698804.0
02-029-00069,11982436.0
02-031-00058,11242718.0
02-031-00061,2260934.4
02-031-00062,254000153.0
02-032-00048,94440.0
02-032-00050,4260820.0
02-032-00052,23917992.0
02-032-00055,179235.0
02-032-01637,4417437.0
02-033-00035,335403.0
02-033-00037,999833.0
02-033-00038,687493.0
02-033-00047,3481786.0
