object_id,Repair and Restoration_tenders_awarded_value
02-023-00003,3439063.0
02-024-02123,53651750.41
02-024-02128,848295.7
02-026-00015,20700000.0
02-027-00026,3145533.0
02-027-00029,1247580.0
02-028-02854,5123681.99
02-028-02855,7261151.45
02-028-02856,2947153.56
02-028-02858,19351600.69
02-029-00065,1455640.0
02-029-00068,2682820.0
02-030-02108,1234842.0
02-031-00062,193482.0
02-031-00064,1390063.0
02-032-00050,16846131.48
02-032-01637,8377355.0
02-033-00035,1051974.0
02-033-00037,2095760.0
02-033-00038,986681.0
02-033-00043,6374487.0
02-033-00044,795292.0
