object_id,Repair and Restoration_tenders_awarded_value
02-023-00003,74611437.0
02-023-00005,1728031.0
02-023-00008,1041606.0
02-024-02119,3118080.0
02-024-02123,6412876.0
02-024-02127,6287786.0
02-024-02128,4741203.0
02-024-02129,1126855.0
02-026-00014,10465991.0
02-027-00027,13918104.0
02-028-02858,2227331.0
02-029-00065,5265875.0
02-029-00069,5311115.0
02-031-00058,3524720.9
02-031-00059,493106.0
02-031-00062,1177002.0
02-032-00048,14323131.0
02-032-00050,37356015.0
02-032-00055,1050000.0
02-033-00038,2606890.0
