object_id,Repair and Restoration_tenders_awarded_value
02-024-02110,2128310.0
02-024-02111,1047566.0
02-024-02118,1941147.0
02-024-02121,898724.0
02-024-02123,39166245.5
02-024-02127,11517343.0
02-024-02128,1201647.07
02-024-02129,2192218.0
02-024-02130,700000.0
02-028-02858,1120488.0
02-029-00066,84364387.0
02-029-00068,11426531.0
02-029-00069,4342181.0
02-031-00058,19643133.0
02-031-00060,3272100.0
02-031-00062,13737263.2
02-032-00050,25167958.0
02-032-00053,6207594.0
02-032-00056,1161555.0
02-033-00034,727025.0
02-033-00038,554178.0
02-033-00043,1741932.0
