object_id,Repair and Restoration_tenders_awarded_value
02-023-00003,147578627.0
02-024-02110,1090416.0
02-024-02122,1376116.0
02-024-02123,7903717.0
02-024-02127,5493801.0
02-024-02130,1769200.0
02-026-00012,2062944.0
02-028-02858,10013683.0
02-028-02859,11795313.0
02-029-00068,19762166.0
02-029-00069,3507398.0
02-030-02108,1198463.0
02-031-00059,15646462.0
02-031-00060,1779342.0
02-031-00061,4965820.0
02-031-00062,1811121.0
02-031-00064,24427159.73
02-032-00048,1157106.0
02-032-00050,22786825.0
02-032-00055,1345372.0
02-032-00056,1113926.0
02-032-01637,27679331.0
02-033-00034,11058836.0
02-033-00041,57366421.0
