object_id,Repair and Restoration_tenders_awarded_value
02-024-02118,11064873.0
02-024-02122,2912640.0
02-024-02123,193727192.0
02-024-02127,20809678.0
02-026-00014,771564.0
02-027-00029,2452382.0
02-028-02854,231188.35
02-028-02859,1579399.79
02-029-00068,803449.0
02-029-00069,13215740.0
02-031-00058,59000596.0
02-031-00059,12447467.0
02-031-00060,1336608.0
02-031-00062,14621760.65
02-031-00064,11063969.0
02-032-00055,607162.0
02-033-00037,3496783.0
02-033-00043,5254614.0
02-033-00044,23270795.0
02-033-00047,25759991.0
