object_id,Repair and Restoration_tenders_awarded_value
02-023-00005,5527026.0
02-024-02116,986894.0
02-024-02119,31920863.0
02-024-02122,10464166.0
02-024-02123,6893637.0
02-024-02127,10866708.0
02-024-02128,599092.65
02-028-02857,1104029.05
02-028-02858,1697108.7
02-029-00065,1796567.0
02-029-00066,586284.0
02-029-00068,1848176.0
02-029-00069,5613972.0
02-031-00058,9426141.0
02-031-00059,4521839.0
02-031-00061,385635.0
02-031-00063,3517759.0
02-031-00064,994188.0
02-032-00049,454711.0
02-033-00036,394582.0
02-033-00038,806942.0
