district_name,sub_district_name,sub_district_code,net_sown_area_in_hac,avg_electricity,avg_tele,sd_piped_hhds_pct,sd_nosanitation_hhds_pct,total_hhd
KANGRA,Baijnath,112,2134.1,3.9,3.0,60.03,7.86,21822
KANGRA,Multhan,113,879.93,12.0,2.0,47.45,1.37,2628
LAHUL AND SPITI,Udaipur,114,1859.16,4.02,2.0,27.77,9.75,2175
LAHUL AND SPITI,Lahul,115,3094.76,3.91,2.0,41.05,2.63,2548
LAHUL AND SPITI,Spiti,116,1643.57,2.86,3.0,36.49,3.4,3061
KULLU,Manali,117,4105.5,3.96,3.0,73.12,7.59,9821
KULLU,Kullu,118,6729.35,4.0,2.0,36.3,4.3,47283
KULLU,Sainj,119,1861.52,3.88,3.0,48.59,2.61,6427
KULLU,Banjar,120,4063.81,3.94,2.0,61.37,0.29,11715
KULLU,Ani,121,3483.76,3.6,2.0,35.51,3.01,17248
KULLU,Nirmand,122,2586.0,3.83,3.0,58.98,2.49,12305
MANDI,Padhar,123,3022.92,3.85,2.0,38.69,2.27,10489
MANDI,Jogindarnagar,124,5030.78,3.99,3.0,71.34,5.11,22497
MANDI,Lad Bharol,125,2653.24,3.89,2.0,60.11,3.14,10014
MANDI,Sandhol,126,842.02,3.96,3.0,55.04,2.47,7011
MANDI,Dharmpur,127,957.13,3.99,3.0,31.35,1.0,9937
MANDI,Kotli,128,1986.96,4.06,3.0,81.94,9.64,9095
MANDI,Sarkaghat,129,2808.82,3.9,3.0,71.77,6.49,17206
MANDI,Bhadrota,130,1745.49,3.98,2.0,68.97,0.23,7479
MANDI,Baldwara,131,3865.88,3.99,2.0,42.41,4.14,15230
MANDI,Sundarnagar,132,2141.16,3.88,3.0,32.42,6.04,18281
MANDI,Mandi,133,4771.23,3.97,3.0,72.73,3.11,18010
MANDI,Aut,134,4760.44,3.67,2.0,57.66,2.96,8356
MANDI,Bali Chowki,135,5887.67,3.62,2.0,35.35,1.39,11612
MANDI,Thunag,136,5715.27,3.86,2.0,60.24,4.0,12379
MANDI,Chachyot,137,4777.74,3.88,2.0,57.05,4.5,18430
MANDI,Nihri,138,3446.42,3.84,2.0,43.43,4.14,8895
MANDI,Karsog,139,7417.86,3.93,2.0,55.78,6.18,23006
HAMIRPUR,Tira Sujanpur,140,2865.0,3.93,2.0,51.76,6.27,12624
HAMIRPUR,Nadaun,141,2583.3,3.91,3.0,20.53,3.57,17175
HAMIRPUR,Galore,142,1816.83,3.99,3.0,59.21,1.82,7246
HAMIRPUR,Hamirpur,143,6417.39,3.89,3.0,62.1,3.0,24160
HAMIRPUR,Barsar,144,2757.13,3.89,2.0,61.4,13.4,12511
HAMIRPUR,Dhatwal,145,3342.53,3.88,3.0,59.74,9.83,11640
HAMIRPUR,Bhoranj,146,3071.66,3.96,3.0,35.66,8.31,23444
UNA,Bharwain,147,1574.02,3.92,2.0,67.62,0.21,5234
UNA,Amb,148,2891.72,3.93,3.0,59.52,4.19,20829
UNA,Bangana,149,3395.33,3.99,3.0,55.05,3.07,9290
UNA,Una,150,6406.13,3.94,3.0,70.6,5.15,20216
UNA,Haroli,151,5076.23,3.94,2.0,74.09,0.63,13088
BILASPUR,Ghumarwin,152,6503.14,4.03,3.0,94.35,2.5,26031
BILASPUR,Bharari,153,3504.86,12.0,3.0,96.12,0.34,15043
BILASPUR,Jhanduta,154,5146.12,3.71,3.0,69.17,7.38,16569
BILASPUR,Naina Devi,155,4961.49,4.02,2.0,33.54,2.1,12814
BILASPUR,Bilaspur Sadar,156,6498.94,3.91,2.0,50.98,8.5,23158
BILASPUR,Namhol,157,793.64,3.94,2.0,55.44,22.82,2226
SOLAN,Arki,158,2020.03,4.05,3.0,75.14,1.54,8588
SOLAN,Darlaghat,159,2679.91,3.98,2.0,44.42,1.36,13375
SOLAN,Ramshahr,160,1466.88,3.96,2.0,36.68,3.21,8358
SOLAN,Nalagarh,161,3910.55,3.94,2.0,24.06,2.28,13435
SOLAN,Baddi,162,6458.69,3.82,2.0,57.53,10.94,14098
SOLAN,Krishangarh,163,2032.79,4.01,3.0,66.73,10.18,7419
SOLAN,Kasauli,164,2289.85,3.99,2.0,57.01,14.26,12703
SOLAN,Solan,165,4808.14,4.01,3.0,46.97,5.82,15907
SOLAN,Kandaghat,166,1187.9,3.87,3.0,37.04,6.64,6115
SIRMAUR,Rajgarh,167,1469.66,3.89,2.0,43.91,3.21,8000
SIRMAUR,Nohra,168,10325.82,3.62,2.0,38.47,12.73,6535
SIRMAUR,Pachhad,169,6133.39,4.01,2.0,50.71,8.49,8920
SIRMAUR,Renuka,170,1712.5,3.33,3.0,29.64,12.03,5662
SIRMAUR,Dadahu,171,8844.15,3.71,2.0,47.57,4.42,9539
SIRMAUR,Nahan,172,10644.75,3.9,2.0,55.82,13.25,15655
SIRMAUR,Paonta Sahib,173,9118.46,3.99,2.0,48.74,4.55,33058
SIRMAUR,Kamrau,174,3185.43,3.69,2.0,50.9,4.29,11043
SIRMAUR,Shalai,175,6595.42,3.55,3.0,27.11,2.25,7552
SIRMAUR,Ronhat,176,3057.69,3.5,3.0,21.88,7.9,5732
SHIMLA,Rampur,177,4652.06,3.95,3.0,74.65,1.35,9482
SHIMLA,Nankhari,178,3731.28,3.94,3.0,48.78,6.78,8539
SHIMLA,Kumharsain,179,2861.03,3.81,2.0,28.07,2.93,11578
SHIMLA,Seoni,180,7267.22,3.96,2.0,52.22,6.09,8256
SHIMLA,Shimla ( Rural ),181,14636.02,3.98,3.0,52.47,5.79,18456
SHIMLA,Junga,183,683.29,3.2,3.0,34.72,14.96,3442
SHIMLA,Theog,184,7765.94,3.8,2.0,34.67,10.87,19455
SHIMLA,Chaupal,185,3874.04,3.31,3.0,19.49,2.6,8476
SHIMLA,Cheta,186,494.39,4.36,3.0,20.35,1.28,624
SHIMLA,Nerua,187,36312.14,3.39,3.0,23.81,12.12,11477
SHIMLA,Jubbal,188,501.35,3.74,3.0,33.89,3.1,4907
SHIMLA,Kotkhai,189,8456.45,3.92,2.0,24.1,7.2,12372
SHIMLA,Tikar,190,2919.58,3.93,2.0,31.7,1.13,4495
SHIMLA,Rohru,191,6290.64,3.82,2.0,42.01,9.16,12790
SHIMLA,Chirgaon,192,6540.74,3.8,2.0,35.11,5.33,6357
SHIMLA,Dodra Kwar,193,1161.25,3.44,2.0,50.76,0.49,1645
KINNAUR,Hangrang,194,1542.24,4.65,4.0,72.96,14.09,1498
KINNAUR,Poo,195,3454.54,4.13,3.0,53.66,5.39,2484
KINNAUR,Morang,196,4687.38,4.36,3.0,28.63,6.89,2756
KINNAUR,Kalpa,197,2914.81,4.04,2.0,35.93,3.8,4943
KINNAUR,Nichar,198,5297.58,3.64,3.0,28.74,17.73,5359
KINNAUR,Sangla,199,1679.62,4.3,3.0,58.52,13.95,3356
HAMIRPUR,Tauni Devi Bamson,6883,3318.33,3.93,3.0,72.22,0.86,11802
HAMIRPUR,Kangoo,6884,850.36,3.9,3.0,44.33,0.93,5696
HAMIRPUR,Bhota,6885,797.64,3.79,3.0,56.89,4.52,5113
KULLU,Nither,6886,1370.0,3.9,2.0,57.01,31.48,5083
KULLU,Bhuntar,6887,8484.06,3.75,2.0,54.85,7.34,20103
UNA,Ghanari,6888,4796.77,12.0,3.0,82.96,7.26,16363
UNA,Ispur,6889,2657.42,3.97,3.0,74.9,1.39,8924
UNA,Jol,6890,5824.38,3.73,3.0,41.49,6.16,6119
UNA,Dulahar,6891,1347.91,3.54,3.0,62.11,3.78,6833
UNA,Birhu Kalan,6892,392.98,4.05,3.0,25.58,5.7,5559
UNA,Gagret,6893,15341.58,12.0,3.0,77.96,3.62,8012
UNA,Mehatpur,6894,2281.24,12.0,3.0,62.35,4.55,13106
KANGRA,Nagrota Surian,6895,1249.96,12.0,2.0,75.32,2.17,4789
KANGRA,Kotla,6896,1629.7,3.88,2.0,60.33,2.66,8600
KANGRA,Chadiyar,6897,406.77,3.74,2.0,59.49,6.59,4475
KANGRA,Panchrukhi,6899,1006.37,3.99,3.0,68.99,3.29,10393
KANGRA,Alampur,6900,732.74,3.96,3.0,45.27,3.39,4427
KANGRA,Dareeni,6901,1001.05,4.03,3.0,26.41,4.78,2908
KANGRA,Lagru,6902,1241.15,3.78,2.0,47.09,0.05,2202
KANGRA,Pragpur,6905,1103.46,3.85,3.0,59.84,1.49,5516
KANGRA,Dadasiba,6918,6126.39,4.18,3.0,65.95,2.24,8382
KANGRA,Majheen,6919,868.02,3.67,2.0,65.87,8.23,3050
KANGRA,Haripur,6920,1591.3,3.92,3.0,51.49,3.39,11196
KANGRA,Gangath,6921,3000.49,3.82,2.0,37.6,11.93,10155
BILASPUR,Kalol,6938,2241.76,4.11,3.0,50.92,0.73,8675
KANGRA,Bhawarna,6939,1060.82,4.02,2.0,61.42,0.67,4894
SOLAN,Panjehra,6940,4094.07,3.86,2.0,34.85,0.88,11586
KINNAUR,Tapri,6941,1888.5,3.91,3.0,72.32,26.72,2171
CHAMBA,Pukhri,6942,2274.71,12.0,3.0,60.13,2.62,6940
CHAMBA,Kakira,6943,1034.56,3.76,2.0,61.07,7.19,4133
CHAMBA,Dharwala,6944,2738.93,4.06,3.0,31.21,1.03,9576
MANDI,Katoula,6945,2745.92,3.98,2.0,46.8,12.31,4233
MANDI,Tihra,6946,1067.67,12.0,2.0,67.34,6.12,7382
MANDI,Balh,6947,4478.24,3.76,3.0,60.38,4.45,25118
MANDI,Tikken,6948,882.11,3.8,2.0,35.46,2.14,3409
MANDI,Dehar,6949,2982.98,4.02,2.0,60.57,2.91,9360
MANDI,Chhatri,6950,1231.2,3.72,2.0,23.0,7.78,3382
MANDI,Pangna,6951,1186.52,3.78,2.0,27.24,1.37,5122
MANDI,Rewalsar,6952,15413.18,3.74,3.0,76.65,0.34,8794
SIRMAUR,Haripurdhar,6953,641.36,3.25,2.0,40.93,9.6,2480
SIRMAUR,Narag,6954,2679.75,3.98,2.0,52.77,17.88,4357
SIRMAUR,Pajhota,6955,890.74,3.91,2.0,33.58,9.28,3880
SHIMLA,Kotgarh,6956,1448.96,3.72,3.0,36.16,9.55,4660
SHIMLA,Jangla,6957,3084.43,3.82,2.0,52.22,14.39,5067
SHIMLA,Deha,6958,1822.55,3.73,2.0,26.72,7.24,3151
SHIMLA,Sarahan,6959,1998.88,4.11,2.0,50.59,12.08,2947
SHIMLA,Sarawati Nagar,6960,1655.91,3.6,2.0,32.58,3.34,4165
SHIMLA,Jalog,6961,956.59,3.95,2.0,79.43,1.27,2518
SHIMLA,Kupvi,6962,3107.16,4.12,3.0,24.38,9.91,5078
SHIMLA,Taklech,6963,2222.14,3.89,2.0,54.43,3.61,4266
SHIMLA,Dhami,6964,355.0,3.91,2.0,27.8,3.94,1421
SOLAN,Mamlig,6967,1341.61,3.87,2.0,8.8,4.9,3387
MANDI,Makridi,6969,1213.29,3.99,2.0,48.9,3.0,6192
MANDI,Mandap,6970,1003.19,12.0,2.0,53.44,3.61,4429
KANGRA,Sulah,7048,56.64,12.0,2.0,100.0,0.35,287
SOLAN,Kunihar,7056,945.04,4.11,3.0,84.36,2.19,4010
