revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,58.2823013927286,19171
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,60.23948106591865,2852
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,59.94071218795889,5448
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,57.49005059021923,17790
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,58.956668654343076,5031
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,57.432666306111415,1849
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,72.5886843286933,2227
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,64.10775151181969,1819
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,118.28173455978975,3805
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,81.22180070814365,3954
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,71.54161979752531,3556
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,110.44644817312216,6377
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,64.6581536133182,5286
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,78.87378362907842,3494
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,110.79483055715106,8705
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,78.81925222061558,9682
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,74.18078633278726,8546
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,59.035408338092516,3502
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,60.99214184968769,4963
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,99.05676646706587,4175
Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,110.5099128540305,9180
Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,72.38498149127446,5673
Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,64.19087225421198,4689
Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,58.85171609463512,3001
Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,59.00406504065041,738
Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,122.05786387968392,3923
Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,94.44612794612794,4158
Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,69.14402524745374,6971
Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,65.72669491525424,3304
Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,68.44026845637583,10430
Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,59.180975609756096,6150
Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,67.64262235208182,5476
Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,69.14514311471716,4437
Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,60.364372469635626,6669
Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,67.81114754098361,6100
Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,66.92300805729633,6702
Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,73.79816596648146,22137
Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,60.624617949430395,17995
Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,107.02146053702197,9832
Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,80.08405387429332,12028
Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,67.05833454863642,6857
Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,67.99822888283379,7340
Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,62.68120805369127,5960
Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,66.04165345173908,9459
North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,70.06497480201584,11112
Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,71.78603981770209,8338
Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,62.07400079145231,5054
Dhakuakhana (Pt-II),DHEMAJI,148,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,60.35849056603774,159
Subansiri (Pt-II),DHEMAJI,149,Dhemaji,Subansiri (Pt-II),,155210841.0,155,57.34819835890118,2803
Dhemaji,DHEMAJI,150,Dhemaji,Dhemaji,y,396211702.6,396,60.75763917957304,7167
Sissibargaon,DHEMAJI,151,Dhemaji,Sissiborgaon,,745985547.0,746,66.15133816353689,13526
Jonai,DHEMAJI,152,Dhemaji,Jonai,,852661889.7,853,84.91354355130525,15476
Gogamukh,DHEMAJI,153,Dhemaji,Gogamukh,,323763379.2,324,62.528980565973406,5866
Sadiya,TINSUKIA,154,Tinsukia,Sadiya,,851463185.0,851,84.64485679187949,15467
Doom Dooma,TINSUKIA,155,Tinsukia,Doom Dooma,,936656924.2,937,65.78525622168618,16997
Tinsukia,TINSUKIA,156,Tinsukia,Tinsukia,y,890346165.2,890,64.42573520287877,16118
Margherita,TINSUKIA,157,Tinsukia,Margherita,,1132319376.0,1132,58.28510679896378,20459
Dibrugarh West,DIBRUGARH,158,Dibrugarh,Dibrugarh West,,723055766.0,723,101.49109667558272,13085
Dibrugarh East,DIBRUGARH,159,Dibrugarh,Dibrugarh East,,392607310.5,393,98.9363469933812,7101
Chabua,DIBRUGARH,160,Dibrugarh,Chabua,,658137348.7,658,93.5902230420929,11926
Tengakhat,DIBRUGARH,161,Dibrugarh,Tengakhat,,355331353.1,355,61.033416226297796,6434
Moran,DIBRUGARH,162,Dibrugarh,Moran,,394752534.0,395,60.59738984002245,7126
Tingkhong,DIBRUGARH,163,Dibrugarh,Tingkhong,,391326093.4,391,59.87816612423942,7067
Naharkatiya,DIBRUGARH,164,Dibrugarh,Naharkatia,,464307367.8,464,59.30340963280877,8388
Dimow,SIVSAGAR,165,SIVSAGAR,Demow,,478427786.7,478,68.67607915750492,8641
Sibsagar,SIVSAGAR,166,SIVSAGAR,Sivsagar,y,388026773.7,388,64.37117529310838,6994
Amguri,SIVSAGAR,167,SIVSAGAR,Amguri,,314868728.7,315,59.555986598483514,5671
Nazira,SIVSAGAR,168,SIVSAGAR,Nazira,,386224425.1,386,59.576663313694496,6959
Teok,JORHAT,169,Jorhat,Teok,,449551926.2,450,60.48695437121306,8087
Titabor,JORHAT,170,Jorhat,Titabor,,419204313.3,419,59.556527501656724,7545
Mariani,JORHAT,171,Jorhat,Mariani,,436514584.8,437,57.947878170001275,7847
Bokakhat,GOLAGHAT,172,Golaghat,Bokakhat,,850138736.1,850,80.61975793261368,15285
Khumtai,GOLAGHAT,173,Golaghat,Khumtai,,473079404.2,473,101.64674744147747,8501
Dergaon,GOLAGHAT,174,Golaghat,Dergaon,,322577977.5,323,60.76961545093982,5799
Golaghat,GOLAGHAT,175,Golaghat,Golaghat,y,658333420.5,658,60.352756839163206,11807
Morangi,GOLAGHAT,176,Golaghat,Morangi,,318699785.4,319,59.10887449676177,5713
Sarupathar,GOLAGHAT,177,Golaghat,Sarupathar,,900371843.1,900,59.30315253816557,16114
Diphu,K.ANGLONG,178,Karbi Anglong,Diphu,y,2467568183.0,2468,55.5944608399546,44050
Silonijan,K.ANGLONG,179,K.ANGLONG,Silonijan,,1566331644.0,1566,55.41136695256059,28099
Umrangso,DIMA HASAO,180,Dima Hasao,Umrangso,,1459647329.0,1460,59.10592715104427,25999
Haflong,DIMA HASAO,181,Dima Hasao,Haflong,y,1023944193.0,1024,53.8581568088033,18175
Mahur,DIMA HASAO,182,Dima Hasao,Mahur,,568176425.1,568,55.45960146723505,10087
Maibong,DIMA HASAO,183,Dima Hasao,Maibong,,1831786745.0,1832,55.36097052237661,32601
Katigora,CACHAR,184,Cachar,Katigorah,,744022581.1,744,59.73694581280788,13195
