revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,89.10630640029211,19171
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,90.63008415147264,2852
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,89.91372980910425,5448
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,88.62439572793704,17790
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,90.2184456370503,5031
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,88.6473769605192,1849
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,101.63358778625954,2227
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,94.57614073666849,1819
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,138.1311432325887,3805
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,107.13707637835104,3954
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,99.16788526434196,3556
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,131.64638544770267,6377
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,93.47937949300038,5286
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,105.80480824270177,3494
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,131.86789201608272,8705
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,106.13716174344144,9682
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,101.95670489117715,8546
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,89.36778983438036,3502
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,91.14990932903486,4963
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,121.96910179640719,4175
Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,131.10729847494554,9180
Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,99.5831129913626,5673
Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,93.15866922584773,4689
Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,89.1732755748084,3001
Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,89.33739837398375,738
Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,141.47310731582974,3923
Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,117.71212121212122,4158
Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,97.74250466217185,6971
Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,94.60108958837772,3304
Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,97.42186001917545,10430
Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,89.4479674796748,6150
Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,95.45051132213294,5476
Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,96.72909623619563,4437
Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,89.99400209926526,6669
Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,96.51901639344263,6100
Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,95.89316621903909,6702
Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,101.51637529927271,22137
Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,90.95370936371214,17995
Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,128.73698128559803,9832
Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,106.54339873628201,12028
Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,95.94020708764766,6857
Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,96.65544959128066,7340
Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,92.43909395973154,5960
Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,95.18004017337985,9459
North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,98.00854931605471,11112
Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,99.26025425761574,8338
Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,91.16046695686585,5054
Dhakuakhana (Pt-II),DHEMAJI,148,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,89.9245283018868,159
Subansiri (Pt-II),DHEMAJI,149,Dhemaji,Subansiri (Pt-II),,155210841.0,155,89.01783803068142,2803
Dhemaji,DHEMAJI,150,Dhemaji,Dhemaji,y,396211702.6,396,90.42988698200084,7167
Sissibargaon,DHEMAJI,151,Dhemaji,Sissiborgaon,,745985547.0,746,94.90529350879787,13526
Jonai,DHEMAJI,152,Dhemaji,Jonai,,852661889.7,853,110.01744636857069,15476
Gogamukh,DHEMAJI,153,Dhemaji,Gogamukh,,323763379.2,324,92.07296283668599,5866
Sadiya,TINSUKIA,154,Tinsukia,Sadiya,,851463185.0,851,110.5899010797181,15467
Doom Dooma,TINSUKIA,155,Tinsukia,Doom Dooma,,936656924.2,937,95.16120491851503,16997
Tinsukia,TINSUKIA,156,Tinsukia,Tinsukia,y,890346165.2,890,93.882491624271,16118
Margherita,TINSUKIA,157,Tinsukia,Margherita,,1132319376.0,1132,89.63839874871695,20459
