Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Directorate of Technical Education||Other,e-tender2025-1853,2025_DTE5_104906_1,Yes,Open Tender,Lump-sum,Goods,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Tender Document,08-May-2025 06:00 PM,03-Jun-2025 11:30 AM,09-May-2025 10:30 AM,02-Jun-2025 06:30 PM,,,09-May-2025 11:00 AM,02-Jun-2025 06:30 PM,27-Jun-2025 11:00 AM,"60,000",Yes,fixed,,Member Secretary cum Principal Govt. ITI Shahpur,Shahpur Distt Kangra,1,DD - Demand Draft,"1,500",Member Secretary cum Principal Govt. ITI Shahpur,Shahpur Distt Kangra,No,Member Secretary cum Principal Govt ITI Shahpur,Govt. ITI Shahpur Distt. Kangra HP 176206,Machinery and Equipment,Machinery and Equipments for the trade Technician Mechatronics,Please refer Tender documents.,,,Electronics Equipment,,Tender,60.0,,Govt. ITI Shahpur Distt. Kangra,176206.0,,,,Govt. ITI Shahpur,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Specifications and terms and conditions,,,,,,,,,,,,,,,,2,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,3,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,AOC
