Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Directorate of Urban Development||Urban Development - UDDHP||Nagar Panchayat Suni - UDDHP,MC/SUNNI/2024-360-65 Dated 25-03-2025,2025_UDDHP_102994_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,EMD,26-Mar-2025 05:00 PM,24-May-2025 03:00 PM,26-Mar-2025 05:00 PM,13-May-2025 02:00 PM,,,26-Mar-2025 05:30 PM,13-May-2025 02:00 PM,26-May-2025 03:00 PM,"11,300",No,fixed,,EXECUTIVE OFFICER MUNICIPAL COUNCIL  SUNNI,MUNICIPAL COUNCIL  SUNNI,1.0,Date Extension,Date,,1.0,DD - Demand Draft,500.0,EXECUTIVE OFFICER MUNICIPAL COUNCIL  SUNNI,MUNICIPAL COUNCIL  SUNNI,No,EXECUTIVE OFFICER MUNICIPAL COUNCIL  SUNNI,OFFICE OF MUNICIPAL COUNCIL  SUNNI,C/o Drain in Main Bazar Municipal Council Sunni,C/o Drain in Main Bazar Municipal Council Sunni,Please refer Tender documents.,,"4,53,584",Civil Works - Others,,Tender,90.0,,MUNICIPAL COUNCIL  SUNNI,171301.0,,,,MUNICIPAL COUNCIL OFFICE SUNNI,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Cost of tender form in the shape of DD,,,,,,,,,,,,,,,,,,,,2.0,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Certification of registration with MC Suni  FY2025-26 (if not available the fee of Rs500 may be paid,,,,,,,,,,,,,,,,,,,,3.0,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Certification of registration under HPPWD/IPH,,,,,,,,,,,,,,,,,,,,4.0,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Copy of registration under HPGST, Income tax, EPF",,,,,,,,,,,,,,,,,,,,5.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Copy of registration under PAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Information furnished with the bid is correct in all respect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
