Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Directorate of Land Records||ACS cum FC Revenue||Director Land Records||Additional Director of Land Records,No. Rev (LR) Store/25,2025_DLRHP_106775_1,Yes,Open Tender,Lump-sum,Goods,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Scanned  copy of documents required to be uploaded as per SECTION-3 Sr No 1- 4 of RFP,04-Jun-2025 04:30 PM,25-Jun-2025 03:00 PM,04-Jun-2025 04:30 PM,25-Jun-2025 11:00 AM,,,12-Jun-2025 05:00 PM,25-Jun-2025 11:00 AM,30-Jun-2025 11:00 AM,"5,00,000",Yes,fixed,,"Director DoLR, H.P. Shimla",Shimla,1.0,BOQ Changed,BOQ,,1.0,DD - Demand Draft,"2,000","Director DoLR, H.P. Shimla",Shimla,No,Director DoLR Shimla,"O/o Director, Land Records, Block No. 28, SDA Complex, Kasumpti, H.P. Shimla-171009",Tender document for procurement of Rovers for NAKSHA Programme Govt. of H.P.,Rovers (Receivers and Controllers),Please refer Tender document (RFP),,,Electronics Equipment,,Tender,120.0,,"DoLR Office, Shimla",171009.0,"DoLR Office, Shimla","O/o Director, Land Records, Block No. 28, SDA Complex, Kasumpti, H.P. Shimla-171009",10-Jun-2025 11:00 AM,"DoLR Office, Shimla",No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Scanned  copy of documents required to be uploaded as per SECTION-3 Sr No 5- 8 of RFP,,,,,,,,,,,,,,,,2.0,Schedule for Technical demonstration,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Scanned  copy of documents required to be uploaded as per SECTION-3 Sr No 9- 13 of RFP,,,,,,,,,,,,,,,,3.0,Terms and Conditions,Terms and Conditions,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Any other documents required to be uploaded as per RFP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.rar,Documets required to be uploaded in xls or pdf  in .rar file,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
