Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
PWD,PW/TLD/Tender/2025-682-91 dt 02.05.2025,2025_PWD_104960_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Both(Online/Offline),No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Cost of Tender Documents, EMD, Form of Bid for Part I of the bid, as per format given in Section 6",09-May-2025 05:00 PM,20-May-2025 11:30 AM,09-May-2025 05:00 PM,20-May-2025 10:00 AM,,,09-May-2025 05:00 PM,20-May-2025 10:00 AM,23-May-2025 03:30 PM,"3,36,000",No,fixed,,EE Thalout,Aut/Thalout,1.0,Corrigendum,Date,,1.0,ICICI BANK,"5,000",EE Thalout,Aut/Thalout,No,"Executive Engineer, HPPWD Thalout","Executive Engineer, HPPWD Thalout",Periodical maintenance of PMGSY roads under Performance Incentive (Post DLP) on Shiva to Gharan road km 0/0 to 10/100 (SH- Providing and laying renewal coat using 25 mm thick Bituminous concrete surfacing in km 0/0 to 10/100 and five year maintenance,Periodical maintenance of PMGSY roads under Performance Incentive (Post DLP) on Shiva to Gharan road km 0/0 to 10/100 (SH- Providing and laying renewal coat using 25 mm thick Bituminous concrete surfacing in km 0/0 to 10/100 and five year maintenance,Please refer Tender documents.,,"1,67,50,203",Civil Works,,Tender,90.0,,Shivabadar,175124.0,,,,"Executive Engineer, HPPWD Thalout",No,No,AOC
,,,,,,,,,,,,,,,,.pdf,"Qualification Information (Q.I.) as per section 3 (1.1), (1.2), (1.3.1), (1.3.2), 1.3.3)",,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Q.I. as per section 3 (1.4), (1.5), (1.6), (1.7)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Q.I. as per section 3 (1.8), (1.9), (1.10)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Q.I. as per ITB Section 2   4.1.1, 4.2 (a), (b), (c), (d), (e), (f), (g), (h), (i), (j) and (k)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Q.I. as per ITB Section 2   4.4A(a),4.4A(b), 4.4A(c),4.4B(a)(i),(ii)(iii),4.4B(b)(i),(ii),4.4B(c)(i)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Affidavit regarding correctness of bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Any other information as bidder/firm may likes to provide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.pdf,"Form of Bid for Part II of the bid, as per format given in Section 6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
