Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
HP State Civil Supplies Corporation Limited,ProFurniture 25009-10 dt 26-02-2022,2022_HO_57290_1,Yes,Open Tender,Item Wise,Goods,2.0,No,Yes,Offline,No,No,No,1,Fee/PreQual/Technical,.pdf,Kindly upload all tender related documents in single pdf,28-Feb-2022 04:00 PM,16-Mar-2022 04:00 PM,28-Feb-2022 04:00 PM,15-Mar-2022 04:00 PM,,,28-Feb-2022 04:00 PM,15-Mar-2022 04:00 PM,28-Mar-2022 04:35 PM,"2,00,000",No,fixed,,MD HPSCSC,Shimla,1.0,Corrigendum,Technical Bid,,1.0,DD - Demand Draft,"5,000",MD HPSCSC,Shimla,No,MD HPSCSC,"SDA Complex, Block No. 16-17 Kasumpti Shimla HP 171009",EOI for empanelment of manufacturers/ authorized distributors/dealer for supply of furniture,"EOI for empanelment of manufacturers/ authorized distributors/dealer for supply of furniture, furnishing items, concrete, prefabricated structure, portable cabins etc in hospitals, schools, offices etc. for a period of two years i.e. 2022-23 and 2023",Please refer Tender documents.,,,Furniture/ Fixture,,Empanelment,730.0,30.0,As per tender document,171009.0,,,,Head Office HPSCSC,No,No,AOC
,,,,,,,,,,,,,,2,Finance,.xls,kindly upload financial bid/ BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
