object_id,sum_population
02-030-02104,69951.859375
02-033-00045,275293.3125
02-033-00044,57411.51953125
02-033-00043,88781.078125
02-033-00042,39866.1953125
02-033-00041,24092.99609375
02-033-00040,21369.310546875
02-033-00039,46982.78515625
02-033-00038,46797.65234375
02-033-00037,50149.06640625
02-033-00036,5674.65087890625
02-033-00035,62918.453125
02-033-00046,45422.01171875
02-033-00034,25347.7578125
02-027-00032,119207.65625
02-027-00031,63613.09765625
02-027-00030,13392.4765625
02-027-00029,63988.23828125
02-027-00028,12896.7724609375
02-027-00027,46864.91796875
02-027-00026,25957.873046875
02-027-00025,94187.4375
02-027-00024,106265.6484375
02-027-00023,52165.31640625
02-027-00022,38213.3046875
02-027-00033,32129.560546875
02-032-00048,20633.45703125
02-032-00049,33138.2890625
02-032-00050,63617.79296875
02-025-02401,12513.626953125
02-034-01706,15333.8505859375
02-034-01705,10477.9677734375
02-034-01704,14180.9208984375
02-034-01703,3512.6474609375
02-032-01637,167694.296875
02-029-00069,167391.359375
02-029-00068,132747.96875
02-029-00067,74844.2109375
02-029-00066,73281.2109375
02-029-00065,100059.140625
02-031-00064,118926.859375
02-031-00063,33800.66015625
02-031-00062,129275.53125
02-031-00061,20338.107421875
02-031-00060,84113.0625
02-031-00059,39589.98828125
02-031-00058,121173.75
02-031-00057,95646.296875
02-032-00056,62095.7734375
02-032-00055,36522.203125
02-032-03318,22548.734375
02-032-00053,32462.3984375
02-032-00052,75237.09375
02-032-00051,25653.439453125
02-027-03430,169307.53125
02-027-00020,144304.65625
02-033-00047,80391.1953125
02-027-00018,49353.34765625
02-024-02113,136547.140625
02-024-02112,21418.59765625
02-024-02111,45150.34375
02-024-02110,98356.109375
02-028-02860,46788.9375
02-028-02859,111392.84375
02-028-02858,97245.6953125
02-028-02857,28701.57421875
02-028-02856,40879.63671875
02-028-02855,71495.390625
02-028-02854,60348.4375
02-028-01431,27901.02734375
02-023-00008,27385.384765625
02-023-00007,101645.8671875
02-023-00006,19214.224609375
02-023-00005,49063.125
02-023-00004,89219.9609375
02-023-00003,183158.984375
02-023-00002,38391.05078125
02-023-00001,54245.5859375
02-030-02109,66441.9765625
02-030-02108,42645.078125
02-030-02107,132571.5625
02-030-02106,72944.484375
02-027-00019,69074.5546875
02-024-02114,130152.1875
02-024-02115,30547.302734375
02-030-02105,94946.9765625
02-026-00011,52685.1875
02-025-00017,19062.62109375
02-026-00017,42048.5859375
02-026-00016,40896.984375
02-026-00015,52234.140625
02-026-00014,84507.9765625
02-026-00013,137492.078125
02-026-00012,30399.900390625
02-024-02116,69090.0859375
02-034-00010,28221.013671875
02-034-00009,14038.7802734375
02-024-02130,70856.21875
02-024-02129,35435.65234375
02-024-02131,23883.84375
02-024-02127,174530.140625
02-024-02117,12973.4296875
02-024-02118,155304.296875
02-024-02119,41892.43359375
02-024-02128,166098.46875
02-024-02121,60339.59765625
02-024-02120,29498.3046875
02-024-02123,74468.7578125
02-024-02124,51131.44921875
02-024-02125,9480.6826171875
02-024-02126,85272.84375
02-024-02122,114079.7109375
