object_id,sum_population
02-033-00036,5642.857421875
02-033-00037,51196.76171875
02-033-00038,47942.8046875
02-033-00039,48805.3515625
02-033-00040,21606.166015625
02-033-00043,91365.5078125
02-033-00042,40797.09765625
02-033-00044,58830.90234375
02-033-00045,281816.03125
02-033-00046,47030.2578125
02-033-00041,24524.61328125
02-033-00035,64115.703125
02-027-00022,39004.2734375
02-027-00033,32976.046875
02-027-00032,122707.3046875
02-027-00031,65078.05859375
02-027-00030,13865.97265625
02-027-00029,66012.515625
02-027-00028,13548.2470703125
02-027-00027,47881.265625
02-027-00026,26343.0234375
02-027-00025,96053.2109375
02-027-00024,108652.5859375
02-027-00023,53541.7421875
02-033-00034,25703.849609375
02-032-00048,21406.404296875
02-025-02401,12396.4560546875
02-032-00050,66095.875
02-027-03430,171864.734375
02-034-01706,15373.4814453125
02-034-01705,10599.271484375
02-034-01704,14421.2294921875
02-034-01703,3553.051513671875
02-032-01637,171533.75
02-029-00069,172512.34375
02-029-00068,136554.59375
02-029-00067,76875.4921875
02-029-00066,75009.4609375
02-029-00065,103962.953125
02-031-00064,121680.8828125
02-031-00063,35419.1953125
02-031-00062,132676.84375
02-031-00061,20549.775390625
02-031-00060,86887.0
02-031-00059,41120.95703125
02-031-00058,124759.40625
02-031-00057,99692.15625
02-032-00056,63334.4609375
02-032-00055,37572.109375
02-032-03318,23120.193359375
02-032-00053,33396.34375
02-032-00052,77490.328125
02-032-00051,26040.1484375
02-032-00049,34221.33984375
02-027-00020,147552.28125
02-033-00047,82421.90625
02-027-00018,50141.34765625
02-024-02112,21866.2421875
02-024-02111,46247.16015625
02-024-02110,100484.8125
02-028-02860,48425.9296875
02-028-02859,113456.1015625
02-028-02858,98559.1328125
02-028-02857,29111.037109375
02-028-02856,41667.91015625
02-028-02855,72314.359375
02-028-02854,61700.5625
02-027-00019,70189.2265625
02-023-00008,28400.578125
02-023-00007,106801.3125
02-023-00006,19800.560546875
02-023-00005,49971.703125
02-023-00004,91436.1796875
02-023-00003,188301.125
02-023-00002,39263.5078125
02-023-00001,55089.296875
02-030-02109,69969.703125
02-030-02108,44651.625
02-030-02107,140003.375
02-030-02106,76336.0703125
02-030-02105,100555.5546875
02-030-02104,72956.15625
02-024-02113,140561.171875
02-024-02114,134057.859375
02-028-01431,29302.0546875
02-024-02116,70148.4140625
02-024-02115,31995.216796875
02-025-00017,18992.59375
02-026-00017,42400.90234375
02-026-00016,42361.3359375
02-026-00015,53623.4609375
02-026-00014,88594.1015625
02-026-00013,139555.03125
02-026-00011,54033.5546875
02-034-00010,28536.564453125
02-034-00009,14348.865234375
02-024-02131,24680.171875
02-024-02130,72275.90625
02-026-00012,31952.31640625
02-024-02128,168482.34375
02-024-02129,36161.984375
02-024-02118,161708.796875
02-024-02119,43109.59765625
02-024-02120,30509.01171875
02-024-02121,60955.6875
02-024-02122,117057.6953125
02-024-02117,13273.9599609375
02-024-02124,52567.90625
02-024-02125,9429.3193359375
02-024-02126,86373.703125
02-024-02127,178507.65625
02-024-02123,77059.8359375
