object_id,sum_population
02-023-00001,59424.01953125
02-023-00002,43072.486328125
02-023-00003,201800.4296875
02-023-00004,101956.44140625
02-023-00005,53644.408203125
02-023-00006,20943.49609375
02-023-00007,119478.875
02-023-00008,30302.7216796875
02-024-02110,110345.5390625
02-024-02111,41761.318359375
02-024-02112,23430.359375
02-024-02113,146875.4765625
02-024-02114,138671.765625
02-024-02115,29173.765625
02-024-02116,76022.7109375
02-024-02117,13474.0166015625
02-024-02118,165693.40625
02-024-02119,44936.533203125
02-024-02120,34070.8837890625
02-024-02121,64103.994140625
02-024-02122,128741.8828125
02-024-02123,73018.55078125
02-024-02124,56615.560546875
02-024-02125,10646.43017578125
02-024-02126,112963.51171875
02-024-02127,190540.34375
02-024-02128,198474.3203125
02-024-02129,37516.140625
02-024-02130,83046.15234375
02-024-02131,26117.822265625
02-025-00017,18036.40820312503
02-025-02401,12272.62939453125
02-026-00011,59795.603515625
02-026-00012,34143.43359375
02-026-00013,156213.3515625
02-026-00014,95470.5
02-026-00015,59353.37890625
02-026-00016,47337.373046875
02-026-00017,47003.224609375
02-027-00018,55083.625
02-027-00019,79457.625
02-027-00020,158362.5703125
02-027-00022,36853.880859375
02-027-00023,55700.248046875
02-027-00024,113353.2265625
02-027-00025,102362.65625
02-027-00026,25813.480468749996
02-027-00027,49710.5625
02-027-00028,14580.21484375
02-027-00029,72473.982421875
02-027-00030,15977.0419921875
02-027-00031,67164.962890625
02-027-00032,127802.09375
02-027-00033,35932.08203125
02-027-03430,191001.6171875
02-028-01431,32913.2822265625
02-028-02854,71454.220703125
02-028-02855,75639.08203125
02-028-02856,43326.064453125
02-028-02857,29715.7392578125
02-028-02858,101620.03125
02-028-02859,130460.57421875
02-028-02860,51117.080078125
02-029-00065,121037.2421875
02-029-00066,84637.77734375
02-029-00067,83086.89453125
02-029-00068,151760.9296875
02-029-00069,181402.296875
02-030-02104,82392.62890625
02-030-02105,117718.6953125
02-030-02106,86946.1640625
02-030-02107,169025.8359375
02-030-02108,49872.576171875
02-030-02109,87169.734375
02-031-00057,115480.65625
02-031-00058,136632.87109375
02-031-00059,43735.947265625
02-031-00060,98502.09375
02-031-00061,24168.916015625
02-031-00062,146074.6171875
02-031-00063,41543.453125
02-031-00064,137923.00390625
02-032-00048,22636.3935546875
02-032-00049,37852.947265625
02-032-00050,71581.45703125
02-032-00051,28508.130859375
02-032-00052,81311.2109375
02-032-00053,37459.8828125
02-032-00055,42097.5390625
02-032-00056,69464.330078125
02-032-01637,187890.578125
02-032-03318,24638.8798828125
02-033-00034,28474.0224609375
02-033-00035,67515.6328125
02-033-00036,6676.034423828125
02-033-00037,56097.025390625
02-033-00038,51357.240234375
02-033-00039,54485.607421875
02-033-00040,24122.65234375
02-033-00041,25331.4892578125
02-033-00042,43891.92578125
02-033-00043,98053.44921875
02-033-00044,64440.9609375
02-033-00045,307290.421875
02-033-00046,49804.123046875
02-033-00047,88375.08984375
02-034-00009,14458.16357421875
02-034-00010,30047.759765625
02-034-01703,3504.6713867187505
02-034-01704,14436.2451171875
02-034-01705,11100.88037109375
02-034-01706,17819.8828125
