Date,District,Number,Details
28-06-2023,Biswanath,1,"Halem - At upstream ofTinikuniaon R/Bank TeaGardenBundof R Brahmajan | Tinikunia | Sharp current of flood water eroded away the Tea garden bund for a length of 210m and breached it at upstream of Tinikunia for a length of 4.5m on R/Bank of river Brahmajan near Joregaon area. Report on 28/06/2023 | (Long - 93.481104, Lat - 26.933649, Dept - Water Resource Deptt.)"
28-06-2023,Sonitpur,1,"Chariduar - Amloga river embankment | Amloga pathar Village | 1 no embankment in Amloga pathar Village has been eroded (20m) by the river water of Amloga river DTD 28.06.2023 | (Long - 92.753871, Lat - 26.897990, Dept - P&RD)"
