class,age,male,female
0,0 to 1,308.86,271.15
1,1 to 5,1233.28,1080.83
10,10 to 15,1652.86,1466.22
15,15 to 20,1718.06,1597.81
20,20 to 25,1695.57,1668.86
25,25 to 30,1647.13,1648.25
30,30 to 35,1735.76,1700.1
35,35 to 40,1509.02,1488.74
40,40 to 45,1249.21,1370.46
45,45 to 50,1150.42,1242.16
5,5 to 10,1548.13,1376.96
50,50 to 55,1060.53,1211.49
55,55 to 60,974.75,981.03
60,60 to 65,718.1,739.45
65,65 to 70,480.53,506.16
70,70 to 75,329.44,417.62
75,75 to 80,284.67,348.92
80,80 and over,269.05,405.84
