class,age,male,female
0,0 to 1,353.68,326.6
1,1 to 5,1412.24,1301.85
10,10 to 15,1827.94,1687.66
15,15 to 20,1818.25,1757.57
20,20 to 25,1818.47,1778.38
25,25 to 30,1694,1575.68
30,30 to 35,1605.23,1469.93
35,35 to 40,1305.9,1244.89
40,40 to 45,1155.01,1232.63
45,45 to 50,1051.03,1076.32
5,5 to 10,1795.1,1621.67
50,50 to 55,938.72,1031.76
55,55 to 60,851.82,789.86
60,60 to 65,583.46,591.3
65,65 to 70,404.04,417.51
70,70 to 75,258.09,310.38
75,75 to 80,187.23,218.5
80,80 and over,167.52,228.34
