class,age,male,female
0,0 to 1,392.82,364.67
1,1 to 5,1568.54,1453.59
10,10 to 15,2148.89,1976.91
15,15 to 20,2391.01,2208.79
20,20 to 25,2599.44,2332.14
25,25 to 30,2484.79,2129.25
30,30 to 35,2351.63,2054.88
35,35 to 40,2005.95,1786.69
40,40 to 45,1685.36,1631.6
45,45 to 50,1503.96,1449.95
5,5 to 10,1976.01,1827.82
50,50 to 55,1313.18,1334.42
55,55 to 60,1223.43,1041.57
60,60 to 65,816.24,784.18
65,65 to 70,545.7,522.68
70,70 to 75,362.87,404.22
75,75 to 80,276.59,307.12
80,80 and over,250.03,331.89
