class,age,male,female
0,0 to 1,659.28,610.15
1,1 to 5,2632.51,2432.09
10,10 to 15,3406.58,3155.15
15,15 to 20,3389,3278.89
20,20 to 25,3400.28,3313.7
25,25 to 30,3169.58,2931.1
30,30 to 35,2997.41,2730.06
35,35 to 40,2433.67,2308.53
40,40 to 45,2154.47,2289.31
45,45 to 50,1955.72,1995.4
5,5 to 10,3348.72,3031.38
50,50 to 55,1745.05,1914.62
55,55 to 60,1580.61,1461.87
60,60 to 65,1078.75,1094.05
65,65 to 70,745.32,771.67
70,70 to 75,475.7,573.19
75,75 to 80,345.67,402.99
80,80 and over,309.26,419.91
