class,age,male,female
0,0 to 1,281.97,249.77
1,1 to 5,1125.88,995.6
10,10 to 15,1653.19,1469.39
15,15 to 20,1709.9,1556.38
20,20 to 25,1800.18,1624.42
25,25 to 30,1710.3,1515.95
30,30 to 35,1643.97,1442.79
35,35 to 40,1422.16,1275.23
40,40 to 45,1249.47,1195.58
45,45 to 50,1115.43,1050.64
5,5 to 10,1548.3,1378.76
50,50 to 55,1020.89,983.28
55,55 to 60,874.08,749.9
60,60 to 65,636.16,620.51
65,65 to 70,413.64,410.92
70,70 to 75,276.13,302.7
75,75 to 80,213.69,221.2
80,80 and over,171.74,203.45
