class,age,male,female
0,0 to 1,451.01,416.2
1,1 to 5,1800.9,1659.02
10,10 to 15,2333.07,2152.15
15,15 to 20,2324,2242.22
20,20 to 25,2325.77,2266.31
25,25 to 30,2165.82,2003.92
30,30 to 35,2045.87,1864.8
35,35 to 40,1662.54,1579.35
40,40 to 45,1471.86,1565.41
45,45 to 50,1336.8,1364.1
5,5 to 10,2291.22,2067.82
50,50 to 55,1192.17,1305.11
55,55 to 60,1078.18,997.64
60,60 to 65,739.48,750.89
65,65 to 70,513.7,529.61
70,70 to 75,327.55,391.53
75,75 to 80,235.95,274.13
80,80 and over,212.16,287.18
