class,age,male,female
0,0 to 1,705.19,599.29
1,1 to 5,2815.81,2388.79
10,10 to 15,3841.98,3077.25
15,15 to 20,4058.71,3524.98
20,20 to 25,3782.71,3624.9
25,25 to 30,3460.13,3639.64
30,30 to 35,3544.29,3611.12
35,35 to 40,3264.57,3287.16
40,40 to 45,2927.08,2989.22
45,45 to 50,2596.5,2694.49
5,5 to 10,3616.37,2984.75
50,50 to 55,2359.65,2525.84
55,55 to 60,2195.08,2126.54
60,60 to 65,1704.91,1700.29
65,65 to 70,1200.41,1239.46
70,70 to 75,820.25,1046.45
75,75 to 80,687.19,825.68
80,80 and over,657.26,1031.29
