class,age,male,female
0,0 to 1,175.46,151.04
1,1 to 5,700.59,602.06
10,10 to 15,963.04,779.11
15,15 to 20,1018.71,897.59
20,20 to 25,857.4,977.79
25,25 to 30,753.84,992.28
30,30 to 35,828.68,1039.64
35,35 to 40,781.24,941.98
40,40 to 45,705.02,855.43
45,45 to 50,659.38,802.94
5,5 to 10,909.16,749.76
50,50 to 55,631.16,792.22
55,55 to 60,620.19,690.29
60,60 to 65,500.99,535.49
65,65 to 70,370.24,393.52
70,70 to 75,248.76,350.87
75,75 to 80,202.08,275.27
80,80 and over,211.44,377.1
