class,age,male,female
0,0 to 1,193.96,168.49
1,1 to 5,774.49,671.61
10,10 to 15,990.91,842.44
15,15 to 20,1040.75,936.67
20,20 to 25,1129.86,1035.58
25,25 to 30,1081.67,1011.57
30,30 to 35,1116.2,1031.43
35,35 to 40,974.04,917.7
40,40 to 45,817.42,853.09
45,45 to 50,750.32,771.66
5,5 to 10,930.27,792.99
50,50 to 55,686.41,754.9
55,55 to 60,638.11,603.04
60,60 to 65,469.95,476.04
65,65 to 70,307.84,332.46
70,70 to 75,220.99,283.77
75,75 to 80,179.79,231.11
80,80 and over,215.64,315.02
