class,age,male,female
0,0 to 1,416.93,369.56
1,1 to 5,1664.8,1473.1
10,10 to 15,2426.18,2136.9
15,15 to 20,2681.37,2411.3
20,20 to 25,3119.03,2750.55
25,25 to 30,3067.89,2664.85
30,30 to 35,3006.68,2588.08
35,35 to 40,2598.71,2272.28
40,40 to 45,2307.99,2172.25
45,45 to 50,2070.58,1907.87
5,5 to 10,2250.31,2005.72
50,50 to 55,1886.01,1782.37
55,55 to 60,1615.2,1327.17
60,60 to 65,1031.01,967.38
65,65 to 70,698.13,685.36
70,70 to 75,481.53,523.2
75,75 to 80,387.2,399.39
80,80 and over,326.75,378.33
