class,age,male,female
0,0 to 1,607.03,532.92
1,1 to 5,2423.87,2124.24
10,10 to 15,3248.49,2881.68
15,15 to 20,3376.63,3140.31
20,20 to 25,3332.44,3279.95
25,25 to 30,3237.23,3239.43
30,30 to 35,3411.42,3341.34
35,35 to 40,2965.79,2925.94
40,40 to 45,2455.18,2693.48
45,45 to 50,2261.02,2441.31
5,5 to 10,3042.65,2706.24
50,50 to 55,2084.34,2381.03
55,55 to 60,1915.76,1928.09
60,60 to 65,1411.34,1453.31
65,65 to 70,944.43,994.79
70,70 to 75,647.47,820.79
75,75 to 80,559.48,685.77
80,80 and over,528.79,797.63
