class,age,male,female
0,0 to 1,362.13,306.76
1,1 to 5,1445.99,1222.76
10,10 to 15,1935.03,1564.24
15,15 to 20,2033,1806.42
20,20 to 25,1896.4,1970.89
25,25 to 30,1803.17,1995.09
30,30 to 35,1891.95,2011.42
35,35 to 40,1685.28,1782.48
40,40 to 45,1449.79,1649.24
45,45 to 50,1419.87,1551.66
5,5 to 10,1817.76,1501.02
50,50 to 55,1293.02,1491.53
55,55 to 60,1265.17,1256.2
60,60 to 65,952.75,944.74
65,65 to 70,681.68,684.82
70,70 to 75,453.36,555.25
75,75 to 80,360.78,445.45
80,80 and over,329.66,485.15
