class,age,male,female
0,0 to 1,593.91,504.72
1,1 to 5,2371.48,2011.85
10,10 to 15,3235.9,2591.72
15,15 to 20,3418.63,2968.92
20,20 to 25,3186.26,3052.92
25,25 to 30,2914.38,3065.15
30,30 to 35,2985,3041
35,35 to 40,2749.46,2768.26
40,40 to 45,2465.35,2517.43
45,45 to 50,2186.83,2269.1
5,5 to 10,3045.78,2513.79
50,50 to 55,1987.3,2126.95
55,55 to 60,1848.51,1790.6
60,60 to 65,1435.72,1431.9
65,65 to 70,1010.94,1043.82
70,70 to 75,690.8,881.24
75,75 to 80,578.73,695.3
80,80 and over,553.57,868.54
