class,age,male,female
0,0 to 1,30.79,27.29
1,1 to 5,122.94,108.78
10,10 to 15,179.6,158.8
15,15 to 20,193.68,174.94
20,20 to 25,217.87,193.4
25,25 to 30,211.95,185.07
30,30 to 35,206.31,178.53
35,35 to 40,178.38,157.1
40,40 to 45,157.86,149.2
45,45 to 50,141.34,131.1
5,5 to 10,167.25,149.04
50,50 to 55,128.86,122.52
55,55 to 60,110.33,91.97
60,60 to 65,73.63,70.09
65,65 to 70,49.16,48.48
70,70 to 75,33.53,36.58
75,75 to 80,26.64,27.55
80,80 and over,22.14,25.87
