class,age,male,female
0,0 to 1,331.46,293.81
1,1 to 5,1323.53,1171.13
10,10 to 15,1928.79,1698.75
15,15 to 20,2132.17,1917.34
20,20 to 25,2481.01,2187.75
25,25 to 30,2440.59,2119.84
30,30 to 35,2392.04,2058.9
35,35 to 40,2067.47,1807.63
40,40 to 45,1836.24,1728.16
45,45 to 50,1647.38,1517.83
5,5 to 10,1788.91,1594.47
50,50 to 55,1500.52,1417.98
55,55 to 60,1285.06,1055.76
60,60 to 65,819.93,769.22
65,65 to 70,555.28,545.1
70,70 to 75,383.04,416.17
75,75 to 80,308.04,317.73
80,80 and over,259.99,301
