class,age,male,female
0,0 to 1,1399.98,1179.73
1,1 to 5,5590.12,4702.47
10,10 to 15,7514.29,6033.32
15,15 to 20,7947.27,6997.44
20,20 to 25,7427.29,7614.09
25,25 to 30,7054.14,7677.37
30,30 to 35,7324.19,7695.51
35,35 to 40,6512.52,6830.41
40,40 to 45,5617.45,6326.58
45,45 to 50,5475.88,5928.67
5,5 to 10,7053.79,5786.81
50,50 to 55,4965.29,5666.47
55,55 to 60,4821.15,4770.86
60,60 to 65,3656.16,3642.3
65,65 to 70,2639.89,2634.21
70,70 to 75,1749.31,2112.22
75,75 to 80,1373.4,1683.15
80,80 and over,1270.01,1846.04
