class,age,male,female
0,0 to 1,274.83,246.77
1,1 to 5,1097.41,983.64
10,10 to 15,1408.97,1254.25
15,15 to 20,1487.26,1343.25
20,20 to 25,1538.49,1350.8
25,25 to 30,1408.65,1227.05
30,30 to 35,1315.65,1133.11
35,35 to 40,1144.52,995.78
40,40 to 45,976.31,920
45,45 to 50,835.24,801.91
5,5 to 10,1372.16,1198.69
50,50 to 55,782.52,759.47
55,55 to 60,665.43,580.28
60,60 to 65,488.09,448.29
65,65 to 70,315.48,295.79
70,70 to 75,218.44,225.78
75,75 to 80,150.46,151
80,80 and over,135.47,140.73
