class,age,male,female
0,0 to 1,70.43,65.34
1,1 to 5,280.83,259.77
10,10 to 15,359.39,362.62
15,15 to 20,377.51,342.06
20,20 to 25,639.72,400
25,25 to 30,716.24,430.7
30,30 to 35,638.33,420.68
35,35 to 40,556.15,370.91
40,40 to 45,490.84,342.54
45,45 to 50,397.17,324.51
5,5 to 10,367.69,341.49
50,50 to 55,307.51,282.77
55,55 to 60,253.29,217.3
60,60 to 65,167.85,180.79
65,65 to 70,112.46,127.74
70,70 to 75,79.09,107.39
75,75 to 80,73.58,102.73
80,80 and over,69.03,111.7
