class,age,male,female
0,0 to 1,166.9,154.69
1,1 to 5,666.42,616.61
10,10 to 15,852.29,859.55
15,15 to 20,896.49,811.89
20,20 to 25,1520.57,949.96
25,25 to 30,1699.9,1020.39
30,30 to 35,1516.45,998.38
35,35 to 40,1321.98,881.07
40,40 to 45,1166.68,813.61
45,45 to 50,943.1,770.19
5,5 to 10,872.02,810.14
50,50 to 55,730.44,671.33
55,55 to 60,602.58,516.33
60,60 to 65,398.55,429.05
65,65 to 70,267.05,302.95
70,70 to 75,187.75,255.05
75,75 to 80,175.02,244.21
80,80 and over,164.25,265.52
