class,age,male,female
0,0 to 1,773.17,665.69
1,1 to 5,3087.26,2653.47
10,10 to 15,3889.05,3293.9
15,15 to 20,4257.12,3619.89
20,20 to 25,5080.78,4017.97
25,25 to 30,4848.2,4035.04
30,30 to 35,4663.84,3972.08
35,35 to 40,4100.44,3494.75
40,40 to 45,3329.12,2977.07
45,45 to 50,2821.88,2636.73
5,5 to 10,3725.98,3229.56
50,50 to 55,2439.94,2403.61
55,55 to 60,2144.57,1902.24
60,60 to 65,1472.59,1421.6
65,65 to 70,967.69,954.54
70,70 to 75,652.11,720.1
75,75 to 80,525.53,558.81
80,80 and over,521.28,644.87
