class,age,male,female
0,0 to 1,473.45,401.05
1,1 to 5,1890.49,1598.63
10,10 to 15,2529.85,2045.08
15,15 to 20,2657.94,2361.71
20,20 to 25,2479.34,2576.73
25,25 to 30,2357.47,2608.37
30,30 to 35,2473.52,2629.72
35,35 to 40,2203.34,2330.4
40,40 to 45,1895.46,2156.21
45,45 to 50,1856.34,2028.63
5,5 to 10,2376.54,1962.43
50,50 to 55,1690.49,1950.03
55,55 to 60,1654.08,1642.36
60,60 to 65,1245.63,1235.14
65,65 to 70,891.22,895.33
70,70 to 75,592.72,725.93
75,75 to 80,471.69,582.37
80,80 and over,431,634.28
