class,age,male,female
0,0 to 1,374.17,322.06
1,1 to 5,1494.06,1283.77
10,10 to 15,2054.15,1660.85
15,15 to 20,2173.13,1914.11
20,20 to 25,1826.86,2085.62
25,25 to 30,1604.95,2116.93
30,30 to 35,1764.92,2218.2
35,35 to 40,1664.92,2010.23
40,40 to 45,1503.38,1825.34
45,45 to 50,1406.18,1713.7
5,5 to 10,1939.34,1598.57
50,50 to 55,1346.34,1690.92
55,55 to 60,1323.47,1473.99
60,60 to 65,1069.67,1143.58
65,65 to 70,790.94,840.68
70,70 to 75,531.35,749.82
75,75 to 80,431.52,588.08
80,80 and over,451.65,806.14
