class,age,male,female
0,0 to 1,1118.05,947.11
1,1 to 5,4464.37,3775.24
10,10 to 15,5974.19,4829.56
15,15 to 20,6276.6,5577.17
20,20 to 25,5854.93,6084.83
25,25 to 30,5567.09,6159.39
30,30 to 35,5841.04,6209.7
35,35 to 40,5202.92,5502.88
40,40 to 45,4475.92,5091.6
45,45 to 50,4383.49,4790.28
5,5 to 10,5612.19,4634.37
50,50 to 55,3991.84,4604.67
55,55 to 60,3905.83,3878.1
60,60 to 65,2941.29,2916.54
65,65 to 70,2104.43,2114.14
70,70 to 75,1399.57,1714.12
75,75 to 80,1113.76,1375.11
80,80 and over,1017.68,1497.67
