class,age,male,female
0,0 to 1,175.18,152.41
1,1 to 5,699.48,607.53
10,10 to 15,897.87,764.01
15,15 to 20,936.8,851.1
20,20 to 25,1000.03,940.48
25,25 to 30,958.16,914.5
30,30 to 35,1001.21,937.56
35,35 to 40,872.49,835.58
40,40 to 45,736.65,787.08
45,45 to 50,684.89,713.95
5,5 to 10,840.05,714.29
50,50 to 55,631.87,704.89
55,55 to 60,591.77,563.58
60,60 to 65,439.53,447.71
65,65 to 70,287.85,314.12
70,70 to 75,208.19,271.54
75,75 to 80,169.56,222.15
80,80 and over,207.16,306.82
