class,age,male,female
0,0 to 1,516.91,461
1,1 to 5,2064.02,1837.59
10,10 to 15,2691.16,2365.77
15,15 to 20,2874.26,2559.67
20,20 to 25,2967.14,2602.37
25,25 to 30,2721.27,2383.22
30,30 to 35,2538.9,2193
35,35 to 40,2195.61,1925.24
40,40 to 45,1870.88,1767.06
45,45 to 50,1619.43,1544.83
5,5 to 10,2610.89,2264.61
50,50 to 55,1498.63,1449.42
55,55 to 60,1274.34,1126.48
60,60 to 65,955.52,876.27
65,65 to 70,627.33,576.28
70,70 to 75,424.1,431.02
75,75 to 80,292.85,295.84
80,80 and over,260.5,282.48
