class,age,male,female
0,0 to 1,252.03,223.4
1,1 to 5,1006.37,890.49
10,10 to 15,1466.58,1291.67
15,15 to 20,1621.23,1457.88
20,20 to 25,1886.47,1663.49
25,25 to 30,1855.74,1611.85
30,30 to 35,1818.82,1565.51
35,35 to 40,1572.03,1374.46
40,40 to 45,1396.2,1314.03
45,45 to 50,1252.61,1154.1
5,5 to 10,1360.22,1212.38
50,50 to 55,1140.94,1078.18
55,55 to 60,977.11,802.76
60,60 to 65,623.45,584.89
65,65 to 70,422.21,414.47
70,70 to 75,291.25,316.44
75,75 to 80,234.22,241.59
80,80 and over,197.68,228.87
