class,age,male,female
0,0 to 1,1471.09,1235.04
1,1 to 5,5874.07,4922.97
10,10 to 15,7933.1,6334.83
15,15 to 20,8447.41,7382.78
20,20 to 25,7902.88,8010.81
25,25 to 30,7481.91,8044.86
30,30 to 35,7699.66,8022.51
35,35 to 40,6839.52,7131.39
40,40 to 45,5921.34,6620.43
45,45 to 50,5752.35,6185.6
5,5 to 10,7441.15,6074.38
50,50 to 55,5206.72,5886.24
55,55 to 60,5023.59,4947.86
60,60 to 65,3826.89,3827.39
65,65 to 70,2783.53,2762.22
70,70 to 75,1839.72,2194.31
75,75 to 80,1430.15,1738.36
80,80 and over,1336.23,1921.41
