class,age,male,female
0,0 to 1,827.71,726.65
1,1 to 5,3305.02,2896.48
10,10 to 15,4429.42,3929.26
15,15 to 20,4604.15,4281.92
20,20 to 25,4543.89,4472.32
25,25 to 30,4414.07,4417.07
30,30 to 35,4651.58,4556.03
35,35 to 40,4043.95,3989.62
40,40 to 45,3347.72,3672.65
45,45 to 50,3082.97,3328.81
5,5 to 10,4148.76,3690.05
50,50 to 55,2842.06,3246.61
55,55 to 60,2612.2,2629.01
60,60 to 65,1924.4,1981.63
65,65 to 70,1287.76,1356.43
70,70 to 75,882.84,1119.17
75,75 to 80,762.87,935.06
80,80 and over,721.03,1087.6
