class,age,male,female
0,0 to 1,234.86,203.23
1,1 to 5,937.81,810.08
10,10 to 15,1280.81,1061.83
15,15 to 20,1348.83,1205.15
20,20 to 25,1184.48,1298.5
25,25 to 30,1072.4,1308.8
30,30 to 35,1164.06,1365.98
35,35 to 40,1072.2,1227.4
40,40 to 45,945.27,1118.24
45,45 to 50,880.52,1040.87
5,5 to 10,1206.74,1015.1
50,50 to 55,834.78,1024.17
55,55 to 60,806.92,877.65
60,60 to 65,638.11,676.51
65,65 to 70,461.67,489.76
70,70 to 75,311.46,429.99
75,75 to 80,256.42,341.56
80,80 and over,262.47,453.51
