class,age,male,female
0,0 to 1,932.12,789.59
1,1 to 5,3721.95,3147.36
10,10 to 15,4980.73,4026.32
15,15 to 20,5232.91,4649.7
20,20 to 25,4881.29,5073.03
25,25 to 30,4641.34,5135.32
30,30 to 35,4869.83,5177.34
35,35 to 40,4337.89,4588.06
40,40 to 45,3731.74,4245.11
45,45 to 50,3654.73,3993.93
5,5 to 10,4678.88,3863.59
50,50 to 55,3328.2,3839.18
55,55 to 60,3256.53,3233.45
60,60 to 65,2452.37,2431.73
65,65 to 70,1754.62,1762.71
70,70 to 75,1166.94,1429.21
75,75 to 80,928.65,1146.57
80,80 and over,848.54,1248.76
