class,age,male,female
0,0 to 1,866.59,743.7
1,1 to 5,3460.28,2964.45
10,10 to 15,4337.84,3654.09
15,15 to 20,4761.61,4003.22
20,20 to 25,5735.75,4443.7
25,25 to 30,5474.94,4490.09
30,30 to 35,5214.87,4397.44
35,35 to 40,4589.12,3862.4
40,40 to 45,3706.55,3239.78
45,45 to 50,3104.67,2854.76
5,5 to 10,4170.79,3608.59
50,50 to 55,2652.64,2573.55
55,55 to 60,2318.07,2040.77
60,60 to 65,1588.45,1526.04
65,65 to 70,1047.9,1013.14
70,70 to 75,695.02,742.28
75,75 to 80,556.22,568.86
80,80 and over,534.46,635.17
