class,age,male,female
0,0 to 1,312.32,264.65
1,1 to 5,1247.09,1054.9
10,10 to 15,1669.76,1349.81
15,15 to 20,1754.55,1558.73
20,20 to 25,1633.35,1700.6
25,25 to 30,1550.88,1721.58
30,30 to 35,1628.56,1737.05
35,35 to 40,1452.2,1540.07
40,40 to 45,1250.46,1424.38
45,45 to 50,1223.56,1340.04
5,5 to 10,1568.73,1295.33
50,50 to 55,1115.33,1288.84
55,55 to 60,1091.41,1086.31
60,60 to 65,823.1,817.54
65,65 to 70,589.34,592.82
70,70 to 75,392.04,481.78
75,75 to 80,312.12,386.28
80,80 and over,286.14,423.44
