class,age,male,female
0,0 to 1,407.75,360.65
1,1 to 5,1628.13,1437.59
10,10 to 15,2330.37,2055.51
15,15 to 20,2544.13,2303.29
20,20 to 25,2871.43,2582.92
25,25 to 30,2818.55,2511.88
30,30 to 35,2798.05,2468.74
35,35 to 40,2420.96,2166.32
40,40 to 45,2123.52,2055.6
45,45 to 50,1913.81,1816.69
5,5 to 10,2165.8,1929.55
50,50 to 55,1746.91,1712.14
55,55 to 60,1515.56,1297.93
60,60 to 65,995.17,952.9
65,65 to 70,672.26,670.03
70,70 to 75,463.14,520.69
75,75 to 80,378.23,406.34
80,80 and over,327.67,407
