class,age,male,female
0,0 to 1,273.68,231.83
1,1 to 5,1092.8,924.1
10,10 to 15,1462.39,1182.17
15,15 to 20,1536.44,1365.2
20,20 to 25,1433.2,1489.49
25,25 to 30,1362.74,1507.78
30,30 to 35,1429.83,1520.12
35,35 to 40,1273.65,1347.1
40,40 to 45,1095.68,1246.41
45,45 to 50,1073.06,1172.66
5,5 to 10,1373.77,1134.39
50,50 to 55,977.19,1127.22
55,55 to 60,956.15,949.37
60,60 to 65,720.04,713.98
65,65 to 70,515.18,517.55
70,70 to 75,342.63,419.63
75,75 to 80,272.66,336.64
80,80 and over,249.14,366.65
