class,age,male,female
0,0 to 1,446.68,392.18
1,1 to 5,1783.59,1563.27
10,10 to 15,2390.47,2120.69
15,15 to 20,2485.09,2311.14
20,20 to 25,2453.05,2413.95
25,25 to 30,2382.88,2383.77
30,30 to 35,2510.55,2458.48
35,35 to 40,2182.52,2152.81
40,40 to 45,1806.81,1981.75
45,45 to 50,1663.83,1796.15
5,5 to 10,2238.93,1991.52
50,50 to 55,1533.66,1751.64
55,55 to 60,1409.66,1418.35
60,60 to 65,1038.32,1069.09
65,65 to 70,694.82,731.76
70,70 to 75,476.32,603.71
75,75 to 80,411.52,504.34
80,80 and over,388.92,586.56
