class,age,male,female
0,0 to 1,1045.64,971.36
1,1 to 5,4175.25,3871.9
10,10 to 15,5716.22,5262.07
15,15 to 20,6361.97,5878.81
20,20 to 25,6912.4,6201.38
25,25 to 30,6604.95,5656.57
30,30 to 35,6246.5,5457.58
35,35 to 40,5327.01,4744.48
40,40 to 45,4472.33,4329.81
45,45 to 50,3990.29,3848.2
5,5 to 10,5255.63,4864.2
50,50 to 55,3481.33,3540.37
55,55 to 60,3247.61,2764.96
60,60 to 65,2167.45,2082.61
65,65 to 70,1448.76,1386.85
70,70 to 75,962.8,1072.56
75,75 to 80,733.1,814.64
80,80 and over,663.26,881.58
