class,age,male,female
0,0 to 1,209.65,180.45
1,1 to 5,837.15,719.3
10,10 to 15,1151.11,930.63
15,15 to 20,1217.81,1072.6
20,20 to 25,1023.34,1168.68
25,25 to 30,898.87,1186.31
30,30 to 35,988.57,1243.1
35,35 to 40,932.7,1126.58
40,40 to 45,842.3,1022.91
45,45 to 50,787.86,960.39
5,5 to 10,1086.78,895.78
50,50 to 55,754.37,947.63
55,55 to 60,741.62,826.15
60,60 to 65,599.48,640.94
65,65 to 70,443.34,471.2
70,70 to 75,297.8,420.3
75,75 to 80,241.85,329.62
80,80 and over,253.08,451.84
