class,age,male,female
0,0 to 1,1116.08,958.68
1,1 to 5,4456.5,3821.38
10,10 to 15,5577.44,4708.82
15,15 to 20,6138.16,5167.61
20,20 to 25,7408.46,5732.86
25,25 to 30,7055.04,5781.92
30,30 to 35,6724.14,5666.77
35,35 to 40,5921.56,4980.45
40,40 to 45,4775.43,4175.73
45,45 to 50,4001.11,3688.66
5,5 to 10,5360.83,4647.28
50,50 to 55,3424.16,3320.83
55,55 to 60,2987.88,2629.83
60,60 to 65,2036.58,1954.09
65,65 to 70,1339.86,1301.19
70,70 to 75,892.45,957.07
75,75 to 80,716.91,734.91
80,80 and over,691.64,822.87
