class,age,male,female
0,0 to 1,952.27,817.85
1,1 to 5,3802.39,3260.02
10,10 to 15,5091.28,4268.75
15,15 to 20,5327.31,4817.4
20,20 to 25,5078.72,5168.42
25,25 to 30,4870.14,5183.52
30,30 to 35,5118.77,5271.08
35,35 to 40,4515.93,4650.12
40,40 to 45,3827.32,4294.29
45,45 to 50,3662.42,3984.65
5,5 to 10,4777.37,4060.92
50,50 to 55,3350.37,3850.8
55,55 to 60,3204.17,3196.97
60,60 to 65,2394.17,2406.26
65,65 to 70,1673.85,1709.12
70,70 to 75,1124.81,1394.26
75,75 to 80,921.6,1134.87
80,80 and over,852.63,1266.41
