class,age,male,female
0,0 to 1,308.69,286.75
1,1 to 5,1232.59,1143.02
10,10 to 15,1687.5,1553.4
15,15 to 20,1878.1,1735.5
20,20 to 25,2040.53,1830.72
25,25 to 30,1949.72,1669.82
30,30 to 35,1843.89,1611.07
35,35 to 40,1572.48,1400.58
40,40 to 45,1320.16,1278.15
45,45 to 50,1177.88,1135.98
5,5 to 10,1551.5,1435.94
50,50 to 55,1027.65,1045.06
55,55 to 60,958.65,816.17
60,60 to 65,639.81,614.76
65,65 to 70,427.67,409.37
70,70 to 75,284.21,316.58
75,75 to 80,216.38,240.43
80,80 and over,195.76,260.2
