class,age,male,female
0,0 to 1,785.54,665.48
1,1 to 5,3136.67,2652.67
10,10 to 15,4197.37,3393.53
15,15 to 20,4409.66,3918.52
20,20 to 25,4113.63,4274.96
25,25 to 30,3911.33,4326.96
30,30 to 35,4103.51,4362.11
35,35 to 40,3655,3865.49
40,40 to 45,3144.35,3576.72
45,45 to 50,3079.27,3364.91
5,5 to 10,3943.17,3256.38
50,50 to 55,2804.12,3234.53
55,55 to 60,2743.59,2724.02
60,60 to 65,2065.96,2048.6
65,65 to 70,1478.13,1484.97
70,70 to 75,983.03,1203.95
75,75 to 80,782.25,965.79
80,80 and over,714.76,1051.85
